Record,727,Andaman and Nicobar Islands,48,37,0
Record,728,Andhra Pradesh,8999,4331,106
Record,729,Arunachal Pradesh,135,15,0
Record,730,Assam,5388,3360,9
Record,731,Bihar,7612,5580,53
Record,732,Chandigarh,406,316,6
Record,733,Chhattisgarh,2275,1447,11
Record,734,Delhi,59746,33013,2175
Record,735,Goa,754,129,0
Record,736,Gujarat,27260,19349,1663
Record,737,Haryana,10635,5557,160
Record,738,Himachal Pradesh,673,425,8
Record,739,Jammu and Kashmir,5956,3382,82
Record,740,Jharkhand,2073,1406,11
Record,741,Karnataka,9150,5618,137
Record,742,Kerala,3172,1661,21
Record,743,Ladakh,837,134,1
Record,744,Madhya Pradesh,11903,9015,515
Record,745,Maharashtra,132075,65744,6170
Record,746,Manipur,841,250,0
Record,747,Meghalaya,44,33,1
Record,748,Mizoram,141,9,0
Record,749,Nagaland,211,141,0
Record,750,Odisha,5160,3720,14
Record,751,Puducherry,366,140,8
Record,752,Punjab,4074,2700,99
Record,753,Rajasthan,14930,11597,349
Record,754,Sikkim,78,25,0
Record,755,Tamil Nadu,59377,32754,757
Record,756,Telangana,7802,3731,210
Record,757,Tripura,1221,759,1
Record,758,Uttarakhand,2344,1500,27
Record,759,Uttar Pradesh,17731,10995,550
Record,760,West Bengal,13945,8297,555
Record,761,Andaman and Nicobar Islands,48,37,0
Record,762,Andhra Pradesh,9372,4495,111
Record,763,Arunachal Pradesh,139,21,0
Record,764,Assam,5586,3521,9
Record,765,Bihar,7825,5781,55
Record,766,Chandigarh,411,322,6
Record,767,Chhattisgarh,2303,1513,12
Record,768,Delhi,62655,36602,2233
Record,769,Goa,864,152,1
Record,770,Gujarat,27825,19909,1684
Record,771,Haryana,11025,5916,169
Record,772,Himachal Pradesh,727,437,8
Record,773,Jammu and Kashmir,6088,3531,85
Record,774,Jharkhand,2137,1469,11
Record,775,Karnataka,9399,5730,142
Record,776,Kerala,3310,1749,21
Record,777,Ladakh,847,136,1
Record,778,Madhya Pradesh,12078,9215,521
Record,779,Maharashtra,135796,67706,6283
Record,780,Manipur,898,250,0
Record,781,Meghalaya,44,37,1
Record,782,Mizoram,141,9,0
Record,783,Nagaland,280,141,0
Record,784,Odisha,5303,3863,15
Record,785,Puducherry,383,149,8
Record,786,Punjab,4235,2825,101
Record,787,Rajasthan,15232,11910,356
Record,788,Sikkim,78,29,0
Record,789,Tamil Nadu,62087,34112,794
Record,790,Telangana,8674,4005,217
Record,791,Tripura,1237,782,1
Record,792,Uttarakhand,2402,1521,28
Record,793,Uttar Pradesh,18322,11601,569
Record,794,West Bengal,14358,8687,569
Record,795,Andaman and Nicobar Islands,50,40,0
Record,796,Andhra Pradesh,10002,4599,119
Record,797,Arunachal Pradesh,148,22,0
Record,798,Assam,5831,3762,9
Record,799,Bihar,8153,6104,56
Record,800,Chandigarh,418,322,6
Record,801,Chhattisgarh,2362,1553,12
Record,802,Delhi,66602,39313,2301
Record,803,Goa,909,205,1
Record,804,Gujarat,28371,20513,1710
Record,805,Haryana,11520,6498,178
Record,806,Himachal Pradesh,775,443,8
Record,807,Jammu and Kashmir,6236,3642,87
Record,808,Jharkhand,2185,1520,11
Record,809,Karnataka,9721,6004,150
Record,810,Kerala,3451,1809,22
Record,811,Ladakh,932,148,1
Record,812,Madhya Pradesh,12261,9335,525
Record,813,Maharashtra,139010,69631,6531
Record,814,Manipur,921,258,0
Record,815,Meghalaya,46,37,1
Record,816,Mizoram,142,9,0
Record,817,Nagaland,330,141,0
Record,818,Odisha,5470,3988,17
Record,819,Puducherry,402,165,9
Record,820,Punjab,4397,3047,105
Record,821,Rajasthan,15627,12213,365
Record,822,Sikkim,79,29,0
Record,823,Tamil Nadu,64603,35339,833
Record,824,Telangana,9553,4224,220
Record,825,Tripura,1259,807,1
Record,826,Uttarakhand,2535,1602,30
Record,827,Uttar Pradesh,18893,12116,588
Record,828,West Bengal,14728,9218,580
